,Name,Model,Modalities,AUC,AUPR,F1-score,Sensitivity,Specificity,Kappa
66,Domain expert*Voting + ExtraTreesClassifier,Voting + ExtraTreesClassifier,Domain expert,0.873015873015873,0.883788543328017,0.7142857142857143,0.8333333333333334,0.7142857142857143,0.5925925925925926
67,Domain expert*Voting + ExtraTreesClassifier,Voting + ExtraTreesClassifier,Domain expert,0.8230769230769232,0.779857970976392,0.7096774193548387,0.8461538461538461,0.65,0.6086956521739131
68,Domain expert*Voting + ExtraTreesClassifier,Voting + ExtraTreesClassifier,Domain expert,0.8769230769230769,0.8071362963331288,0.7692307692307693,0.7692307692307693,0.85,0.3876288659793814
69,Domain expert*Voting + ExtraTreesClassifier,Voting + ExtraTreesClassifier,Domain expert,0.8730769230769231,0.8208152958152957,0.7857142857142856,0.8461538461538461,0.8,0.6192307692307693
70,Domain expert*Orthogonal small + ExtraTreesClassifier,Orthogonal small + ExtraTreesClassifier,Domain expert,0.9597069597069597,0.9469206232364127,0.8461538461538461,0.8461538461538461,0.9047619047619048,0.5903614457831325
71,Domain expert*Orthogonal small + ExtraTreesClassifier,Orthogonal small + ExtraTreesClassifier,Domain expert,0.9084249084249085,0.8893134643134641,0.8461538461538461,0.8461538461538461,0.9047619047619048,0.5296442687747036
72,Domain expert*Orthogonal small + ExtraTreesClassifier,Orthogonal small + ExtraTreesClassifier,Domain expert,0.8937728937728938,0.824181587643126,0.7692307692307693,0.7692307692307693,0.8571428571428571,0.5296442687747036
73,Domain expert*Orthogonal small + ExtraTreesClassifier,Orthogonal small + ExtraTreesClassifier,Domain expert,0.7765567765567766,0.792203674461739,0.7500000000000001,0.6923076923076923,0.9047619047619048,0.4538152610441768
74,Domain expert*Orthogonal small + ExtraTreesClassifier,Orthogonal small + ExtraTreesClassifier,Domain expert,0.9597069597069597,0.9316534772417127,0.8333333333333333,0.7692307692307693,0.9523809523809523,0.5142857142857142
75,Domain expert*Orthogonal small + ExtraTreesClassifier,Orthogonal small + ExtraTreesClassifier,Domain expert,0.7738095238095238,0.7750775761698417,0.6363636363636365,0.5833333333333334,0.8571428571428571,0.576923076923077
76,Domain expert*Orthogonal small + ExtraTreesClassifier,Orthogonal small + ExtraTreesClassifier,Domain expert,0.9365079365079365,0.9315789473684212,0.6666666666666667,0.8333333333333334,0.6190476190476191,0.8
77,Domain expert*Orthogonal small + ExtraTreesClassifier,Orthogonal small + ExtraTreesClassifier,Domain expert,0.8307692307692308,0.8457417526243438,0.7407407407407408,0.7692307692307693,0.8,0.6086956521739131
78,Domain expert*Orthogonal small + ExtraTreesClassifier,Orthogonal small + ExtraTreesClassifier,Domain expert,0.8653846153846154,0.8341699910525822,0.7199999999999999,0.6923076923076923,0.85,0.3694267515923567
79,Domain expert*Orthogonal small + ExtraTreesClassifier,Orthogonal small + ExtraTreesClassifier,Domain expert,0.851923076923077,0.8389804639804639,0.7857142857142856,0.8461538461538461,0.8,0.6192307692307693
80,All + Clusters*ExtraTreesClassifier,ExtraTreesClassifier,All + Clusters,0.9432234432234433,0.9269759652112594,0.8148148148148148,0.8461538461538461,0.8571428571428571,0.7354085603112841
81,All + Clusters*ExtraTreesClassifier,ExtraTreesClassifier,All + Clusters,0.9194139194139195,0.8920607170607169,0.8799999999999999,0.8461538461538461,0.9523809523809523,0.603112840466926
82,All + Clusters*ExtraTreesClassifier,ExtraTreesClassifier,All + Clusters,0.9065934065934066,0.8606018981018981,0.8,0.7692307692307693,0.9047619047619048,0.5296442687747036
83,All + Clusters*ExtraTreesClassifier,ExtraTreesClassifier,All + Clusters,0.8424908424908425,0.8296682201659575,0.7407407407407408,0.7692307692307693,0.8095238095238095,0.4708171206225681
84,All + Clusters*ExtraTreesClassifier,ExtraTreesClassifier,All + Clusters,0.9688644688644689,0.953112573700809,0.8333333333333333,0.7692307692307693,0.9523809523809523,0.5142857142857142
85,All + Clusters*ExtraTreesClassifier,ExtraTreesClassifier,All + Clusters,0.7956349206349207,0.7769930301180302,0.6428571428571429,0.75,0.6666666666666666,0.576923076923077
86,All + Clusters*ExtraTreesClassifier,ExtraTreesClassifier,All + Clusters,0.9325396825396826,0.8931352212602214,0.7096774193548387,0.9166666666666666,0.6190476190476191,0.7283950617283951
87,All + Clusters*ExtraTreesClassifier,ExtraTreesClassifier,All + Clusters,0.8480769230769232,0.8591580832960144,0.7407407407407408,0.7692307692307693,0.8,0.6086956521739131
88,All + Clusters*ExtraTreesClassifier,ExtraTreesClassifier,All + Clusters,0.8884615384615384,0.8757472131204382,0.7407407407407408,0.7692307692307693,0.8,0.5237113402061855
89,All + Clusters*ExtraTreesClassifier,ExtraTreesClassifier,All + Clusters,0.9019230769230769,0.9015922538999463,0.7857142857142856,0.8461538461538461,0.8,0.7461538461538462
90,All + Clusters*Voting + ExtraTreesClassifier,Voting + ExtraTreesClassifier,All + Clusters,0.9304029304029304,0.8974758147835069,0.7741935483870968,0.9230769230769231,0.7142857142857143,0.4538152610441768
91,All + Clusters*Voting + ExtraTreesClassifier,Voting + ExtraTreesClassifier,All + Clusters,0.8644688644688645,0.8518287082668352,0.8148148148148148,0.8461538461538461,0.8571428571428571,0.4538152610441768
92,All + Clusters*Voting + ExtraTreesClassifier,Voting + ExtraTreesClassifier,All + Clusters,0.8644688644688645,0.7924904833728363,0.7272727272727274,0.9230769230769231,0.6190476190476191,0.4538152610441768
93,All + Clusters*Voting + ExtraTreesClassifier,Voting + ExtraTreesClassifier,All + Clusters,0.8827838827838829,0.8636896628275936,0.7741935483870968,0.9230769230769231,0.7142857142857143,0.5142857142857142
94,All + Clusters*Voting + ExtraTreesClassifier,Voting + ExtraTreesClassifier,All + Clusters,0.956043956043956,0.933027103615339,0.8148148148148148,0.8461538461538461,0.8571428571428571,0.5142857142857142
95,All + Clusters*Voting + ExtraTreesClassifier,Voting + ExtraTreesClassifier,All + Clusters,0.8095238095238095,0.7830338736040298,0.6451612903225806,0.8333333333333334,0.5714285714285714,0.49673202614379086
96,All + Clusters*Voting + ExtraTreesClassifier,Voting + ExtraTreesClassifier,All + Clusters,0.9126984126984128,0.8913073310132135,0.7333333333333334,0.9166666666666666,0.6666666666666666,0.576923076923077
97,All + Clusters*Voting + ExtraTreesClassifier,Voting + ExtraTreesClassifier,All + Clusters,0.8653846153846154,0.8323396490519614,0.7058823529411765,0.9230769230769231,0.55,0.5975609756097562
98,All + Clusters*Voting + ExtraTreesClassifier,Voting + ExtraTreesClassifier,All + Clusters,0.8846153846153847,0.8585791345406728,0.7333333333333334,0.8461538461538461,0.7,0.4476987447698745
99,All + Clusters*Voting + ExtraTreesClassifier,Voting + ExtraTreesClassifier,All + Clusters,0.8923076923076924,0.8132423132423132,0.7333333333333334,0.8461538461538461,0.7,0.6869070208728653
100,All + Clusters*Orthogonal small + ExtraTreesClassifier,Orthogonal small + ExtraTreesClassifier,All + Clusters,0.956043956043956,0.9380148509107784,0.8148148148148148,0.8461538461538461,0.8571428571428571,0.5903614457831325
101,All + Clusters*Orthogonal small + ExtraTreesClassifier,Orthogonal small + ExtraTreesClassifier,All + Clusters,0.8992673992673993,0.874111999111999,0.8461538461538461,0.8461538461538461,0.9047619047619048,0.6743295019157087
102,All + Clusters*Orthogonal small + ExtraTreesClassifier,Orthogonal small + ExtraTreesClassifier,All + Clusters,0.8937728937728938,0.842289573171926,0.8,0.7692307692307693,0.9047619047619048,0.5296442687747036
103,All + Clusters*Orthogonal small + ExtraTreesClassifier,Orthogonal small + ExtraTreesClassifier,All + Clusters,0.8278388278388279,0.8140949328449327,0.7199999999999999,0.6923076923076923,0.8571428571428571,0.3952569169960475
104,All + Clusters*Orthogonal small + ExtraTreesClassifier,Orthogonal small + ExtraTreesClassifier,All + Clusters,0.9816849816849818,0.9704231665770124,0.9230769230769231,0.9230769230769231,0.9523809523809523,0.5142857142857142
105,All + Clusters*Orthogonal small + ExtraTreesClassifier,Orthogonal small + ExtraTreesClassifier,All + Clusters,0.8412698412698412,0.8366757410768301,0.6923076923076924,0.75,0.7619047619047619,0.576923076923077
106,All + Clusters*Orthogonal small + ExtraTreesClassifier,Orthogonal small + ExtraTreesClassifier,All + Clusters,0.9365079365079365,0.9147181307398027,0.7333333333333334,0.9166666666666666,0.6666666666666666,0.8
107,All + Clusters*Orthogonal small + ExtraTreesClassifier,Orthogonal small + ExtraTreesClassifier,All + Clusters,0.8384615384615385,0.8592197276407803,0.7142857142857142,0.7692307692307693,0.75,0.6783625730994152
108,All + Clusters*Orthogonal small + ExtraTreesClassifier,Orthogonal small + ExtraTreesClassifier,All + Clusters,0.8961538461538462,0.8730863580863581,0.8333333333333333,0.7692307692307693,0.95,0.5237113402061855
109,All + Clusters*Orthogonal small + ExtraTreesClassifier,Orthogonal small + ExtraTreesClassifier,All + Clusters,0.8653846153846154,0.856773506339263,0.7857142857142856,0.8461538461538461,0.8,0.7461538461538462
110,All + Text*ExtraTreesClassifier,ExtraTreesClassifier,All + Text,0.9505494505494506,0.9338532984043819,0.8148148148148148,0.8461538461538461,0.8571428571428571,0.5903614457831325
111,All + Text*ExtraTreesClassifier,ExtraTreesClassifier,All + Text,0.9212454212454213,0.8906437130121341,0.8799999999999999,0.8461538461538461,0.9523809523809523,0.603112840466926
112,All + Text*ExtraTreesClassifier,ExtraTreesClassifier,All + Text,0.8827838827838829,0.8271821745505954,0.7407407407407408,0.7692307692307693,0.8095238095238095,0.3952569169960475
113,All + Text*ExtraTreesClassifier,ExtraTreesClassifier,All + Text,0.847985347985348,0.8421364340098831,0.6428571428571429,0.6923076923076923,0.7142857142857143,0.603112840466926
114,All + Text*ExtraTreesClassifier,ExtraTreesClassifier,All + Text,0.9615384615384615,0.9395792241946086,0.7826086956521738,0.6923076923076923,0.9523809523809523,0.7354085603112841
115,All + Text*ExtraTreesClassifier,ExtraTreesClassifier,All + Text,0.8154761904761906,0.8056878306878308,0.64,0.6666666666666666,0.7619047619047619,0.49673202614379086
116,All + Text*ExtraTreesClassifier,ExtraTreesClassifier,All + Text,0.9107142857142857,0.8720883555442379,0.7096774193548387,0.9166666666666666,0.6190476190476191,0.6783625730994152
117,All + Text*ExtraTreesClassifier,ExtraTreesClassifier,All + Text,0.8365384615384617,0.8401070782474958,0.7333333333333334,0.8461538461538461,0.7,0.5370741482965932
118,All + Text*ExtraTreesClassifier,ExtraTreesClassifier,All + Text,0.8730769230769231,0.8313073121601549,0.6896551724137931,0.7692307692307693,0.7,0.5237113402061855
119,All + Text*ExtraTreesClassifier,ExtraTreesClassifier,All + Text,0.8730769230769232,0.8677625173282741,0.7857142857142856,0.8461538461538461,0.8,0.7461538461538462
120,All + Text*Voting + ExtraTreesClassifier,Voting + ExtraTreesClassifier,All + Text,0.9377289377289377,0.9040359213436133,0.7741935483870968,0.9230769230769231,0.7142857142857143,0.4538152610441768
121,All + Text*Voting + ExtraTreesClassifier,Voting + ExtraTreesClassifier,All + Text,0.8644688644688645,0.8518287082668352,0.8148148148148148,0.8461538461538461,0.8571428571428571,0.4538152610441768
122,All + Text*Voting + ExtraTreesClassifier,Voting + ExtraTreesClassifier,All + Text,0.8534798534798536,0.7811844816822191,0.7499999999999999,0.9230769230769231,0.6666666666666666,0.4538152610441768
123,All + Text*Voting + ExtraTreesClassifier,Voting + ExtraTreesClassifier,All + Text,0.8791208791208791,0.8568520559899868,0.7741935483870968,0.9230769230769231,0.7142857142857143,0.5142857142857142
124,All + Text*Voting + ExtraTreesClassifier,Voting + ExtraTreesClassifier,All + Text,0.9560439560439561,0.9272578728461083,0.8148148148148148,0.8461538461538461,0.8571428571428571,0.5142857142857142
125,All + Text*Voting + ExtraTreesClassifier,Voting + ExtraTreesClassifier,All + Text,0.8134920634920635,0.7848454678069284,0.6666666666666667,0.8333333333333334,0.6190476190476191,0.49673202614379086
126,All + Text*Voting + ExtraTreesClassifier,Voting + ExtraTreesClassifier,All + Text,0.8968253968253969,0.874269018019018,0.7096774193548387,0.9166666666666666,0.6190476190476191,0.6540880503144654
127,All + Text*Voting + ExtraTreesClassifier,Voting + ExtraTreesClassifier,All + Text,0.8653846153846154,0.8362042055480969,0.7058823529411765,0.9230769230769231,0.55,0.5975609756097562
128,All + Text*Voting + ExtraTreesClassifier,Voting + ExtraTreesClassifier,All + Text,0.8923076923076924,0.8603953738569121,0.7333333333333334,0.8461538461538461,0.7,0.4476987447698745
129,All + Text*Voting + ExtraTreesClassifier,Voting + ExtraTreesClassifier,All + Text,0.8884615384615384,0.7875357773131053,0.7333333333333334,0.8461538461538461,0.7,0.6869070208728653
130,All + Text*Orthogonal small + ExtraTreesClassifier,Orthogonal small + ExtraTreesClassifier,All + Text,0.9523809523809523,0.9359251859251858,0.8148148148148148,0.8461538461538461,0.8571428571428571,0.5903614457831325
131,All + Text*Orthogonal small + ExtraTreesClassifier,Orthogonal small + ExtraTreesClassifier,All + Text,0.8974358974358975,0.8835388467741407,0.8799999999999999,0.8461538461538461,0.9523809523809523,0.6743295019157087
132,All + Text*Orthogonal small + ExtraTreesClassifier,Orthogonal small + ExtraTreesClassifier,All + Text,0.8937728937728938,0.829285910168263,0.7692307692307693,0.7692307692307693,0.8571428571428571,0.4708171206225681
133,All + Text*Orthogonal small + ExtraTreesClassifier,Orthogonal small + ExtraTreesClassifier,All + Text,0.8424908424908425,0.8211412770236297,0.6923076923076923,0.6923076923076923,0.8095238095238095,0.4708171206225681
134,All + Text*Orthogonal small + ExtraTreesClassifier,Orthogonal small + ExtraTreesClassifier,All + Text,0.9816849816849818,0.9704231665770124,0.8333333333333333,0.7692307692307693,0.9523809523809523,0.5142857142857142
135,All + Text*Orthogonal small + ExtraTreesClassifier,Orthogonal small + ExtraTreesClassifier,All + Text,0.8174603174603176,0.8253709454796413,0.6923076923076924,0.75,0.7619047619047619,0.56
136,All + Text*Orthogonal small + ExtraTreesClassifier,Orthogonal small + ExtraTreesClassifier,All + Text,0.9206349206349207,0.8885385719944544,0.7586206896551724,0.9166666666666666,0.7142857142857143,0.7380952380952381
137,All + Text*Orthogonal small + ExtraTreesClassifier,Orthogonal small + ExtraTreesClassifier,All + Text,0.8461538461538461,0.860475073568965,0.6896551724137931,0.7692307692307693,0.7,0.6086956521739131
138,All + Text*Orthogonal small + ExtraTreesClassifier,Orthogonal small + ExtraTreesClassifier,All + Text,0.9,0.865961815961816,0.7692307692307693,0.7692307692307693,0.85,0.5237113402061855
139,All + Text*Orthogonal small + ExtraTreesClassifier,Orthogonal small + ExtraTreesClassifier,All + Text,0.8653846153846154,0.8609249104906671,0.7857142857142856,0.8461538461538461,0.8,0.6869070208728653
140,Clusters*ExtraTreesClassifier,ExtraTreesClassifier,Clusters,0.9340659340659341,0.9158324806098086,0.8148148148148148,0.8461538461538461,0.8571428571428571,0.6743295019157087
141,Clusters*ExtraTreesClassifier,ExtraTreesClassifier,Clusters,0.8754578754578756,0.8582924020424021,0.8461538461538461,0.8461538461538461,0.9047619047619048,0.7433962264150944
142,Clusters*ExtraTreesClassifier,ExtraTreesClassifier,Clusters,0.9413919413919415,0.9037306710383632,0.8461538461538461,0.8461538461538461,0.9047619047619048,0.6743295019157087
143,Clusters*ExtraTreesClassifier,ExtraTreesClassifier,Clusters,0.8095238095238095,0.7981113288988053,0.6666666666666666,0.6923076923076923,0.7619047619047619,0.5440613026819923
144,Clusters*ExtraTreesClassifier,ExtraTreesClassifier,Clusters,0.9816849816849816,0.9759832927253742,0.9166666666666666,0.8461538461538461,1.0,0.6640316205533596
145,Clusters*ExtraTreesClassifier,ExtraTreesClassifier,Clusters,0.8432539682539683,0.8147458925090505,0.6666666666666666,0.6666666666666666,0.8095238095238095,0.56
146,Clusters*ExtraTreesClassifier,ExtraTreesClassifier,Clusters,0.9285714285714285,0.8805280152996872,0.7499999999999999,1.0,0.6190476190476191,0.6783625730994152
